Name_of_Campaign,Date_Campaign,Group,Division,Brand,Line,Type_of_Product,Product_Form,Formula_Number,Commercial_Shade_Name,Technical_Number,Commercial_Number,Level,Booster_Formula_Number,Alkaline_Agent,Quantity_49,Quantity_671,Developer_Strength,Developer_Formula_Number,Mixture,Processing_Time_min,Fiber_Code,Type_of_Fibre,Fiber,Percent_White,Fiber_Origin,L_Transposed,a_Transposed,b_Transposed,C_Transposed,H_Transposed,Reflect,Primary_Reflect,Secondary_Reflect
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Gris,,,12,,49,,0,20V,,1+2,35,HT4,Meche,HT4,0,Caucasien,25.2,5.62,7.63,9.48,53.63,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Gris,,,12,,49,,0,20V,,1+2,35,HT7,Meche,HT7,0,Caucasien,36.69,3.92,10.04,10.78,68.67,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Bleu,,,12,,49,,0,20V,,1+2,35,HT4,Meche,HT4,0,Caucasien,27.25,6.23,9.73,11.55,57.37,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Bleu,,,12,,49,,0,20V,,1+2,35,HT7,Meche,HT7,0,Caucasien,41.83,5.56,15.98,16.92,70.82,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Violet,,,12,,49,,0,20V,,1+2,35,HT4,Meche,HT4,0,Caucasien,28.38,8.24,11.46,14.11,54.28,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremablond,Coloration Oxidation,Creme,,Violet,,,12,,49,,0,20V,,1+2,35,HT7,Meche,HT7,0,Caucasien,43.7,7.83,14.98,16.9,62.4,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Gris,,,10,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,24.45,6.33,7.98,10.19,51.58,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Gris,,,10,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,41.08,7.28,17.38,18.84,67.27,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Bleu,,,10,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,24.04,5.97,7.29,9.42,50.68,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Bleu,,,10,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,41.8,7.14,16.81,18.26,66.99,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Lavande,,,10,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,24.83,6.77,8.88,11.17,52.68,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Eclaircissant Lavande,,,10,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,43.99,8.73,19.45,21.32,65.83,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Gris,,,9,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,23.57,5.56,6.61,8.64,49.93,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Gris,,,9,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,39.31,6.84,16.03,17.43,66.89,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Rouge,,,9,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,39.78,11.01,19.47,22.37,60.51,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Lavande,,,9,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,25.02,6.25,7.23,9.56,49.16,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Lavande,,,9,,49,,0,20V,,1+1,35,HT7,Meche,HT7,0,Caucasien,40,8.35,16.71,18.68,63.45,,,
CCSassoonB,4/1/2007,P_G,Vidal Sassoon,Sassoon,Cremagel,Coloration Oxidation,Creme,,Blond Tres Clair Rouge,,,9,,49,,0,20V,,1+1,35,HT4,Meche,HT4,0,Caucasien,23.25,6.73,7.03,9.73,46.25,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-10,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,47.13,3.74,-2.77,4.65,-36.53,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-10,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,41.65,4.38,-3.71,5.74,-40.27,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-10,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,40.34,3.23,-4.45,5.5,-54.03,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-10,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,36.92,4.1,-7.1,8.2,-60,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-10,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,28.75,4.18,-4.99,6.51,-50.05,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-10,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,27.31,4.57,-7.24,8.56,-57.74,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-10,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,27.28,4.02,-1.47,4.28,-20.09,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-10,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,28.97,4.42,-3.24,5.48,-36.24,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-10,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,23.93,2.55,0.36,2.58,8.04,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-10,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,24.59,2.6,-1.26,2.89,-25.86,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-10,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,21.27,1.94,0.53,2.01,15.28,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-10,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,23.27,2.57,-1.24,2.85,-25.76,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-15,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,48.74,-1.23,-4.11,4.29,73.34,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-15,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,48.99,-1.12,-1.37,1.77,50.73,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-15,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,44.92,-1.03,-5.3,5.4,79,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-15,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,42.07,-0.88,-5.25,5.32,80.48,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-15,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,37.67,0.1,-6.13,6.13,-89.07,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-15,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,34.68,0.25,-7.61,7.61,-88.12,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-15,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,30.14,2.78,-3.4,4.39,-50.73,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-15,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,29.77,2.91,-5.83,6.52,-63.47,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-15,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,25.29,2.64,-1.38,2.98,-27.6,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-15,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,24.99,3.24,-4.73,5.73,-55.59,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-15,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,19.73,1.86,-0.11,1.86,-3.38,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-15,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,21.37,2.41,-2.96,3.82,-50.85,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-20,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,44.33,0.28,9.6,9.6,88.33,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-20,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,46.33,0.16,9.79,9.79,89.06,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-20,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,38.98,1.64,9.21,9.35,79.9,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-20,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,39.34,2.31,9.62,9.89,76.5,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-20,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,33.2,2.21,9.72,9.97,77.19,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-20,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,35.34,1.54,8.68,8.82,79.94,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-20,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,28.73,2.44,8.49,8.83,73.97,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-20,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,30.26,2.28,9.04,9.32,75.84,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-20,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,22.35,2.37,6.49,6.91,69.94,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-20,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,32.17,2.67,11.8,12.1,77.25,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-20,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,19.25,1.43,3.21,3.51,65.99,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-20,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,21.71,1.81,5.75,6.03,72.53,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-25,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,55.2,-6.16,16.25,17.38,-69.24,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-25,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,51.35,-4.19,14.09,14.7,-73.44,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-25,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,47.58,-6.26,16.18,17.35,-68.85,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-25,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,43.24,-6.03,13.4,14.69,-65.77,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-25,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,40.41,-3.09,13.09,13.45,-76.72,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-25,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,34.78,-2.31,10.12,10.38,-77.14,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-25,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,29.37,-0.59,8.66,8.68,-86.1,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-25,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,31.1,-1.65,9.33,9.47,-79.97,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-25,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,23.04,0.9,4.62,4.71,78.98,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-25,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,28.05,0.04,7.16,7.16,89.68,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-25,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,19.63,1.14,2.9,3.12,68.54,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-25,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,21.51,1.01,4.2,4.32,76.48,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-30,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,51.84,7.31,28.39,29.32,75.56,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-30,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,54.17,7.66,30.75,31.69,76.01,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-30,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,46.45,7.49,26.36,27.4,74.14,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-30,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,48.39,8.17,26.57,27.8,72.91,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-30,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,35.18,8.4,22.24,23.77,69.31,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-30,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,40.4,9.46,26.03,27.7,70.03,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-30,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,26.92,6.35,12.66,14.16,63.36,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-30,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,31.46,8.18,17.27,19.11,64.66,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-30,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,20.44,3.53,4.93,6.06,54.4,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-30,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,25.3,6.82,10.4,12.44,56.74,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-30,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,18.06,2.87,3.45,4.49,50.24,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-30,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,22,6.02,7.87,9.91,52.59,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-40,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,46.5,16.13,21.59,26.95,53.24,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-40,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,47.08,16.81,22.55,28.13,53.3,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-40,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,38.97,17.13,19.67,26.08,48.95,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-40,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,41.03,17.52,20.39,26.88,49.33,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-40,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,33.49,15.52,17.26,23.21,48.04,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-40,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,18.68,5.25,4.28,6.77,39.19,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-40,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,26.84,11.61,10.74,15.82,42.77,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-40,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,30.77,15,14.86,21.11,44.73,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-40,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,23.93,9.46,8.16,12.49,40.78,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-40,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,25.9,12.76,11.12,16.93,41.07,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-40,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,19.74,6.63,4.09,7.79,31.67,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-40,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,22.91,10.82,7.67,13.26,35.33,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-45,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,41.99,13.09,19,23.07,55.44,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-45,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,44.61,14.15,21.89,26.07,57.12,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-45,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,31.78,14.72,16.27,21.94,47.86,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-45,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,37.25,17.35,20.98,27.22,50.41,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-45,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,29.71,13.91,15.66,20.95,48.39,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-45,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,33.45,16.39,19.26,25.29,49.6,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-45,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,23.99,10.19,9.72,14.08,43.65,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-45,,,7,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,28.7,13.16,13.72,19.01,46.19,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-45,,,6,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,21.09,6.61,6.26,9.1,43.44,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 6-45,,,6,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,24.83,10.11,9.65,13.98,43.67,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-45,,,5,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,17.92,4.08,2.51,4.79,31.6,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 5-45,,,5,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,21.64,8.63,5.93,10.47,34.49,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-48,,,11,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,41.54,16.5,14.64,22.06,41.58,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 11-48,,,11,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,43.94,17.08,16.36,23.65,43.77,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-48,,,9,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,33.95,18.9,13.9,23.46,36.33,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 9-48,,,9,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,34.36,21.11,16.15,26.58,37.42,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-48,,,8,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,29.63,17.37,13.35,21.91,37.54,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 8-48,,,8,,49,,0,20V,,1+1,30,BP,Meche,BP,90,Caucasien,35.55,19.76,16.69,25.87,40.19,,,
CCOrdeve,5/31/2007,MILBON,Milbon,Ordeve,Ordeve Basic,Coloration Oxidation,Creme,,Shade 7-48,,,7,,49,,0,20V,,1+1,30,BN,Meche,BN,90,Caucasien,24.75,13.67,9.59,16.7,35.05,,,
